p1,p2,p3,p4,p5,q1,q2,q3,q4,u
-26.355033034041135,10.380291586775538,-80.17585511068432,12.543272800076062,-0.6064420354274683,0.08825068178476865,-0.013722666703819617,0.08707331518771122,-0.021243221385813523,-0.04571153626106783
-26.545403855791253,10.492751423601783,-80.83915359216611,12.84614621818152,-0.6084423577389538,0.087419122966902,-0.01375260465443827,0.08623008904363026,-0.021230204235882275,-0.04615608422153695
-26.73656695149681,10.607104334597258,-81.50672018519161,13.154521472505225,-0.6104426800143234,0.086594198171475,-0.013782609376866014,0.08539355756892392,-0.021217174128877622,-0.046605714800010654
-26.928507206094682,10.723381915368481,-82.17854390156266,13.468498507643366,-0.6124430022528087,0.08577584014601593,-0.013812681744768724,0.0845636542148206,-0.021204130768762885,-0.04706050869047904
-27.121208761556122,10.841616265194718,-82.85461217811773,13.788179102413133,-0.614443324453622,0.08496398207523524,-0.01384282264296798,0.0837403128969501,-0.021191073856948205,-0.047520548522331
-27.314654992042584,10.961839994058748,-83.5349108157727,14.113666904339125,-0.616443646615957,0.08415855757350117,-0.013873032967583233,0.08292346798835201,-0.02117800309229027,-0.04798591892079813
-27.508828478232864,11.084086229733712,-84.2194239163825,14.445067464841244,-0.6184439687389867,0.08335950067726171,-0.013903313626179643,0.08211305431244682,-0.021164918171096028,-0.04845670657659439
-27.703710980794753,11.208388624914534,-84.90813381734334,14.782488275114806,-0.6204442908218633,0.08256674583740939,-0.013933665537914754,0.08130900713596739,-0.021151818787124268,-0.04893300031349295
-27.89928341296673,11.334781364398221,-85.60102102384488,15.126038802737803,-0.6224446128637185,0.08178022791158318,-0.01396408963369145,0.08051126216184541,-0.021138704631591676,-0.049414891161353995
-28.095525812219353,11.463299172303692,-86.29806413868334,15.475830529004048,-0.6244449348636617,0.0809998821564047,-0.013994586856305688,0.0797197555220513,-0.02112557539317316,-0.049902472430419294
-28.292417310958026,11.593977319337554,-86.9992397895354,15.831976987025241,-0.6264452568207793,0.0802256442196402,-0.014025158160609192,0.07893442377037845,-0.02111243075801432,-0.05039583979129578
